Date,lag_1,lag_2,lag_3,lag_4,lag_5,rolling_mean_5,rolling_std_5,Label
1990-03-12,-0.00687688133964881,0.00985302474065719,-0.0028999511436980097,0.012554690969049709,-0.005364541529198519,0.001453268339432312,0.009063966253113204,0
1990-03-13,0.002189864078336212,-0.00687688133964881,0.00985302474065719,-0.0028999511436980097,0.012554690969049709,0.0029641494609392582,0.008235110351589725,-1
1990-03-14,-0.007883820007300701,0.002189864078336212,-0.00687688133964881,0.00985302474065719,-0.0028999511436980097,-0.001123552734330824,0.007304477719016582,0
1990-03-15,0.0025892711821056125,-0.007883820007300701,0.002189864078336212,-0.00687688133964881,0.00985302474065719,-2.5708269170099386e-05,0.007382830364563421,0
1990-03-16,0.0035622412931546332,0.0025892711821056125,-0.007883820007300701,0.002189864078336212,-0.00687688133964881,-0.0012838649586706108,0.0055989722644727204,1
1990-03-19,0.011358583295465019,0.0035622412931546332,0.0025892711821056125,-0.007883820007300701,0.002189864078336212,0.0023632279683521553,0.006845385182775476,0
1990-03-20,0.004738074639045742,0.011358583295465019,0.0035622412931546332,0.0025892711821056125,-0.007883820007300701,0.002872870080494061,0.006923661593782021,-1
1990-03-21,-0.005705444828814854,0.004738074639045742,0.011358583295465019,0.0035622412931546332,0.0025892711821056125,0.0033085451161912307,0.006096728647717759,-1
1990-03-22,-0.005357663291867154,-0.005705444828814854,0.004738074639045742,0.011358583295465019,0.0035622412931546332,0.0017191582213966772,0.007256642827239969,-1
1990-03-23,-0.011920845085604426,-0.005357663291867154,-0.005705444828814854,0.004738074639045742,0.011358583295465019,-0.0013774590543551347,0.009291703325167442,0
1990-03-26,0.004557772850455777,-0.011920845085604426,-0.005357663291867154,-0.005705444828814854,0.004738074639045742,-0.002737621143356983,0.0072303699977489784,0
1990-03-27,0.0012158343533159588,0.004557772850455777,-0.011920845085604426,-0.005357663291867154,-0.005705444828814854,-0.0034420692005029396,0.006449332306999895,1
1990-03-28,0.011462236949381088,0.0012158343533159588,0.004557772850455777,-0.011920845085604426,-0.005357663291867154,-8.532844863751166e-06,0.009006180681504293,0
1990-03-29,0.0014641288433381305,0.011462236949381088,0.0012158343533159588,0.004557772850455777,-0.011920845085604426,0.0013558255821773057,0.008495488923441276,0
1990-03-30,-0.0035379867107547813,0.0014641288433381305,0.011462236949381088,0.0012158343533159588,0.004557772850455777,0.0030323972571472345,0.005529879746079783,0
1990-04-02,-0.0024942224895175835,-0.0035379867107547813,0.0014641288433381305,0.011462236949381088,0.0012158343533159588,0.0016219981891525625,0.00592850966712918,0
1990-04-03,-0.003647673782048444,-0.0024942224895175835,-0.0035379867107547813,0.0014641288433381305,0.011462236949381088,0.000649296562079682,0.006392625416034977,1
1990-04-04,0.01458518530665609,-0.003647673782048444,-0.0024942224895175835,-0.0035379867107547813,0.0014641288433381305,0.0012738862335346824,0.007726600041939237,-1
1990-04-05,-0.007420609364004571,0.01458518530665609,-0.003647673782048444,-0.0024942224895175835,-0.0035379867107547813,-0.000503061407933858,0.008639614280667039,0
1990-04-06,-0.0010553969785905837,-0.007420609364004571,0.01458518530665609,-0.003647673782048444,-0.0024942224895175835,-6.543461501018477e-06,0.008491663445816785,0
1990-04-09,-0.0019077404194037806,-0.0010553969785905837,-0.007420609364004571,0.01458518530665609,-0.003647673782048444,0.0001107529525217421,0.008452671219660035,0
1990-04-10,0.0037932503994844158,-0.0019077404194037806,-0.0010553969785905837,-0.007420609364004571,0.01458518530665609,0.001598937788828314,0.00827877026470971,0
1990-04-11,0.0020505967631716526,0.0037932503994844158,-0.0019077404194037806,-0.0010553969785905837,-0.007420609364004571,-0.0009079799198685734,0.004309592139266007,0
1990-04-12,-0.0004384888861133085,0.0020505967631716526,0.0037932503994844158,-0.0019077404194037806,-0.0010553969785905837,0.0004884441757096791,0.002363599792048408,1
1990-04-16,0.007077628729292629,-0.0004384888861133085,0.0020505967631716526,0.0037932503994844158,-0.0019077404194037806,0.0021150493172863217,0.003540872139965385,0
1990-04-17,0.001161624849678633,0.007077628729292629,-0.0004384888861133085,0.0020505967631716526,0.0037932503994844158,0.0027289223711028042,0.0028719802560748945,0
1990-04-18,-0.0001740371302817456,0.001161624849678633,0.007077628729292629,-0.0004384888861133085,0.0020505967631716526,0.001935464865149572,0.0030471128962941555,-1
1990-04-19,-0.01148889270983311,-0.0001740371302817456,0.001161624849678633,0.007077628729292629,-0.0004384888861133085,-0.0007724330294513803,0.006720791506961439,-1
1990-04-20,-0.007718962413095665,-0.01148889270983311,-0.0001740371302817456,0.001161624849678633,0.007077628729292629,-0.0022285277348478515,0.007386099220016706,-1
1990-04-23,-0.008784646848097988,-0.007718962413095665,-0.01148889270983311,-0.0001740371302817456,0.001161624849678633,-0.005400982850325975,0.005573904357476212,-1
1990-04-24,-0.01214492535068079,-0.008784646848097988,-0.007718962413095665,-0.01148889270983311,-0.0001740371302817456,-0.00806229289039786,0.004776864141938841,0
1990-04-25,-0.002084284751092569,-0.01214492535068079,-0.008784646848097988,-0.007718962413095665,-0.01148889270983311,-0.008444342414560024,0.004001747034240077,0
1990-04-26,0.005055132285337605,-0.002084284751092569,-0.01214492535068079,-0.008784646848097988,-0.007718962413095665,-0.005135537415525882,0.0067505832223734375,0
1990-04-27,0.0026805248071246623,0.005055132285337605,-0.002084284751092569,-0.01214492535068079,-0.008784646848097988,-0.003055639971481816,0.007332604796904206,-1
1990-04-30,-0.011444274668092058,0.0026805248071246623,0.005055132285337605,-0.002084284751092569,-0.01214492535068079,-0.0035875655354806303,0.00792466593433141,0
1990-05-01,0.005135068872495374,-0.011444274668092058,0.0026805248071246623,0.005055132285337605,-0.002084284751092569,-0.00013156669084539717,0.006970251513052,0
1990-05-02,0.004383350243467143,0.005135068872495374,-0.011444274668092058,0.0026805248071246623,0.005055132285337605,0.0011619603080665452,0.007115878920364841,1
1990-05-03,0.006711846459979354,0.004383350243467143,0.005135068872495374,-0.011444274668092058,0.0026805248071246623,0.001493303142994895,0.007376286991441966,0
1990-05-04,0.003258778707512011,0.006711846459979354,0.004383350243467143,0.005135068872495374,-0.011444274668092058,0.0016089539230723648,0.007404035593764546,1
1990-05-07,0.00840363340783945,0.003258778707512011,0.006711846459979354,0.004383350243467143,0.005135068872495374,0.005578535538258667,0.0020169267428643807,1
1990-05-08,0.006324016780112851,0.00840363340783945,0.003258778707512011,0.006711846459979354,0.004383350243467143,0.005816325119782162,0.002021653662056988,0
1990-05-09,0.004346198548244029,0.006324016780112851,0.00840363340783945,0.003258778707512011,0.006711846459979354,0.005808894780737539,0.002028294431766167,0
1990-05-10,0.002485235992127688,0.004346198548244029,0.006324016780112851,0.00840363340783945,0.003258778707512011,0.004963572687167206,0.002403874581087884,0
1990-05-11,0.0028000408728707793,0.002485235992127688,0.004346198548244029,0.006324016780112851,0.00840363340783945,0.004871825120238959,0.002492333812143737,1
1990-05-14,0.0237914970086881,0.0028000408728707793,0.002485235992127688,0.004346198548244029,0.006324016780112851,0.00794939784040869,0.008985682454204082,1
1990-05-15,0.0078125,0.0237914970086881,0.0028000408728707793,0.002485235992127688,0.004346198548244029,0.00824709448438612,0.008942926221874016,0
1990-05-16,-0.0013248801147375255,0.0078125,0.0237914970086881,0.0028000408728707793,0.002485235992127688,0.007112878751789809,0.009872654146946009,0
1990-05-17,-0.000790331885123785,-0.0013248801147375255,0.0078125,0.0237914970086881,0.0028000408728707793,0.006457765176339514,0.010353465500709357,0
1990-05-18,0.0013276870641332206,-0.000790331885123785,-0.0013248801147375255,0.0078125,0.0237914970086881,0.006163294414592002,0.01050335875692922,0
1990-05-21,0.0004796271254234874,0.0013276870641332206,-0.000790331885123785,-0.0013248801147375255,0.0078125,0.0015009204379390795,0.003679132790878269,1
1990-05-22,0.009474354874740687,0.0004796271254234874,0.0013276870641332206,-0.000790331885123785,-0.0013248801147375255,0.001833291412887217,0.0043969119901492125,0
1990-05-23,0.0012010968597242488,0.009474354874740687,0.0004796271254234874,0.0013276870641332206,-0.000790331885123785,0.002338486807779572,0.0040767895094215596,0
1990-05-24,0.0023993970558109368,0.0012010968597242488,0.009474354874740687,0.0004796271254234874,0.0013276870641332206,0.002976432595966516,0.0036966261752591776,0
1990-05-25,-0.0024492884908667856,0.0023993970558109368,0.0012010968597242488,0.009474354874740687,0.0004796271254234874,0.002221037484966515,0.004430777554030414,-1
1990-05-29,-0.01068613334089441,-0.0024492884908667856,0.0023993970558109368,0.0012010968597242488,0.009474354874740687,-1.2114608297064678e-05,0.007368087714302014,1
1990-05-30,0.01711886613482516,-0.01068613334089441,-0.0024492884908667856,0.0023993970558109368,0.0012010968597242488,0.0015167876437198302,0.01011118877469533,0
1990-05-31,0.0005822583075889565,0.01711886613482516,-0.01068613334089441,-0.0024492884908667856,0.0023993970558109368,0.0013930199332927717,0.010119802936919857,0
1990-06-01,0.0010253994618028006,0.0005822583075889565,0.01711886613482516,-0.01068613334089441,-0.0024492884908667856,0.0011182204144911446,0.01010428649075517,0
1990-06-04,0.005342835913636934,0.0010253994618028006,0.0005822583075889565,0.01711886613482516,-0.01068613334089441,0.0026766452953918885,0.010017025977402073,1
1990-06-05,0.011675267627544006,0.005342835913636934,0.0010253994618028006,0.0005822583075889565,0.01711886613482516,0.0071489254890795715,0.007137368879143301,0
1990-06-06,-0.002068533643636905,0.011675267627544006,0.005342835913636934,0.0010253994618028006,0.0005822583075889565,0.0033114455333871583,0.005378166797333375,0
1990-06-07,-0.0045822145053379115,-0.002068533643636905,0.011675267627544006,0.005342835913636934,0.0010253994618028006,0.0022785509708017847,0.0064270086822364215,-1
1990-06-08,-0.004959441037296619,-0.0045822145053379115,-0.002068533643636905,0.011675267627544006,0.005342835913636934,0.001081582870981901,0.007226344837658718,-1
1990-06-11,-0.012226359675148069,-0.004959441037296619,-0.0045822145053379115,-0.002068533643636905,0.011675267627544006,-0.0024322562467750997,0.008747684971482317,1
1990-06-12,0.008140318076699238,-0.012226359675148069,-0.004959441037296619,-0.0045822145053379115,-0.002068533643636905,-0.0031392461569440533,0.007354350646669835,1
1990-06-13,0.012775475084498611,0.008140318076699238,-0.012226359675148069,-0.004959441037296619,-0.0045822145053379115,-0.0001704444113169501,0.010300593449155892,0
1990-06-14,-0.0036860234908276945,0.012775475084498611,0.008140318076699238,-0.012226359675148069,-0.004959441037296619,8.793791585093303e-06,0.010212049878135036,-1
1990-06-15,-0.005480953777618813,-0.0036860234908276945,0.012775475084498611,0.008140318076699238,-0.012226359675148069,-9.550875647934554e-05,0.010277930565112251,0
1990-06-18,2.7582710921292275e-05,-0.005480953777618813,-0.0036860234908276945,0.012775475084498611,0.008140318076699238,0.002355279720734527,0.007832132747585967,-1
1990-06-19,-0.01661568630913568,2.7582710921292275e-05,-0.005480953777618813,-0.0036860234908276945,0.012775475084498611,-0.002595921156432457,0.010597501429575808,0
1990-06-20,0.0044552687629915155,-0.01661568630913568,2.7582710921292275e-05,-0.005480953777618813,-0.0036860234908276945,-0.004259962420733876,0.007887053258933787,0
1990-06-21,0.0017574828595618985,0.0044552687629915155,-0.01661568630913568,2.7582710921292275e-05,-0.005480953777618813,-0.003171261150655957,0.0083482981194639,0
1990-06-22,0.0038150796265723486,0.0017574828595618985,0.0044552687629915155,-0.01661568630913568,2.7582710921292275e-05,-0.001312054469817725,0.008731657287994169,-1
1990-06-25,-0.013981769711361003,0.0038150796265723486,0.0017574828595618985,0.0044552687629915155,-0.01661568630913568,-0.004113924954274184,0.010300995357820539,-1
1990-06-26,-0.00877808620960574,-0.013981769711361003,0.0038150796265723486,0.0017574828595618985,0.0044552687629915155,-0.002546404934368196,0.008330918161060618,0
1990-06-27,-0.0007096023437666021,-0.00877808620960574,-0.013981769711361003,0.0038150796265723486,0.0017574828595618985,-0.0035793791557198196,0.007527151189324807,1
1990-06-28,0.008748557379999466,-0.0007096023437666021,-0.00877808620960574,-0.013981769711361003,0.0038150796265723486,-0.002181164251632306,0.009224328140524906,1
1990-06-29,0.00701129169248893,0.008748557379999466,-0.0007096023437666021,-0.00877808620960574,-0.013981769711361003,-0.0015419218384489896,0.009834328521815299,0
1990-07-02,0.0010904681529368965,0.00701129169248893,0.008748557379999466,-0.0007096023437666021,-0.00877808620960574,0.0014725257344105902,0.006957033509656242,0
1990-07-03,0.004245627556823228,0.0010904681529368965,0.00701129169248893,0.008748557379999466,-0.0007096023437666021,0.0040772684876963835,0.003946292103183794,0
1990-07-05,0.0017244120332995383,0.004245627556823228,0.0010904681529368965,0.00701129169248893,0.008748557379999466,0.004564071363109612,0.0033064256151823486,-1
1990-07-06,-0.01243894641485821,0.0017244120332995383,0.004245627556823228,0.0010904681529368965,0.00701129169248893,0.0003265706041380767,0.007509001736513606,1
1990-07-09,0.0077036122592668566,-0.01243894641485821,0.0017244120332995383,0.004245627556823228,0.0010904681529368965,0.000465034717493662,0.007667786745777481,0
1990-07-10,0.003068956935238898,0.0077036122592668566,-0.01243894641485821,0.0017244120332995383,0.004245627556823228,0.0008607324739540623,0.007758643159026603,-1
1990-07-11,-0.008427900734002458,0.003068956935238898,0.0077036122592668566,-0.01243894641485821,0.0017244120332995383,-0.001673973184211075,0.008418487140791542,1
1990-07-12,0.013296364222840529,-0.008427900734002458,0.003068956935238898,0.0077036122592668566,-0.01243894641485821,0.0006404172536971231,0.010831247244173446,1
1990-07-13,0.011654600467948084,0.013296364222840529,-0.008427900734002458,0.003068956935238898,0.0077036122592668566,0.005459126630258382,0.008709281616207286,0
1990-07-16,0.00511710569366941,0.011654600467948084,0.013296364222840529,-0.008427900734002458,0.003068956935238898,0.004941825317138893,0.008618984923137538,0
1990-07-17,0.004464933324271891,0.00511710569366941,0.011654600467948084,0.013296364222840529,-0.008427900734002458,0.005221020594945491,0.008565594614536126,0
1990-07-18,-0.0038759266731152042,0.004464933324271891,0.00511710569366941,0.011654600467948084,0.013296364222840529,0.006131415407122942,0.006815331007848221,-1
1990-07-19,-0.008979070231867059,-0.0038759266731152042,0.004464933324271891,0.00511710569366941,0.011654600467948084,0.0016763285161814246,0.00811705358598835,0
1990-07-20,0.003020169402638384,-0.008979070231867059,-0.0038759266731152042,0.004464933324271891,0.00511710569366941,-5.0557696880515476e-05,0.006141570501337759,-1
1990-07-23,-0.010155540069733182,0.003020169402638384,-0.008979070231867059,-0.0038759266731152042,0.004464933324271891,-0.003105086849561034,0.0067013195530127865,-1
1990-07-24,-0.01742205151454501,-0.010155540069733182,0.003020169402638384,-0.008979070231867059,-0.0038759266731152042,-0.007482483817324415,0.007607446774799154,0
1990-07-25,0.0013509639177800015,-0.01742205151454501,-0.010155540069733182,0.003020169402638384,-0.008979070231867059,-0.006437105699145374,0.008530115080263355,0
1990-07-26,0.003653806351351152,0.0013509639177800015,-0.01742205151454501,-0.010155540069733182,0.003020169402638384,-0.003910530382501731,0.009414064761063915,0
1990-07-27,-0.0033044685874221713,0.003653806351351152,0.0013509639177800015,-0.01742205151454501,-0.010155540069733182,-0.0051754579805138425,0.008643363979792127,-1
1990-07-30,-0.006939960089034414,-0.0033044685874221713,0.003653806351351152,0.0013509639177800015,-0.01742205151454501,-0.004532341984374089,0.00829269592324818,1
1990-07-31,0.005969854393921725,-0.006939960089034414,-0.0033044685874221713,0.003653806351351152,0.0013509639177800015,0.00014603919731925874,0.005239047797353692,0
1990-08-01,0.0016875435919434523,0.005969854393921725,-0.006939960089034414,-0.0033044685874221713,0.003653806351351152,0.0002133551321519489,0.005260518566003797,0
1990-08-02,-0.0017689313312064803,0.0016875435919434523,0.005969854393921725,-0.006939960089034414,-0.0033044685874221713,-0.0008711924043595775,0.004921985386240021,-1
1990-08-03,-0.011363574910518981,-0.0017689313312064803,0.0016875435919434523,0.005969854393921725,-0.006939960089034414,-0.0024830136689789396,0.0068571710511067495,-1
1990-08-06,-0.01883471442995699,-0.011363574910518981,-0.0017689313312064803,0.0016875435919434523,0.005969854393921725,-0.004861964537163454,0.01009083605946122,-1
1990-08-07,-0.03024413709566376,-0.01883471442995699,-0.011363574910518981,-0.0017689313312064803,0.0016875435919434523,-0.012104762835080551,0.012960860658418947,0
1990-08-08,0.001196046722018007,-0.03024413709566376,-0.01883471442995699,-0.011363574910518981,-0.0017689313312064803,-0.01220306220906564,0.01283132047462824,1
1990-08-09,0.010512856292488326,0.001196046722018007,-0.03024413709566376,-0.01883471442995699,-0.011363574910518981,-0.009746704684326679,0.016089938977795214,0
1990-08-10,0.004699264989533214,0.010512856292488326,0.001196046722018007,-0.03024413709566376,-0.01883471442995699,-0.00653413670431624,0.017248285063996113,-1
1990-08-13,-0.013002333929488685,0.004699264989533214,0.010512856292488326,0.001196046722018007,-0.03024413709566376,-0.00536766060422258,0.016384011879681942,1
1990-08-14,0.009895110374730898,-0.013002333929488685,0.004699264989533214,0.010512856292488326,0.001196046722018007,0.0026601888898563518,0.00956065686711794,0
1990-08-15,0.0016232390405246377,0.009895110374730898,-0.013002333929488685,0.004699264989533214,0.010512856292488326,0.002745627353557678,0.009546199413510936,0
1990-08-16,0.001974079617074853,0.0016232390405246377,0.009895110374730898,-0.013002333929488685,0.004699264989533214,0.0010378720184749835,0.008517672687821762,-1
1990-08-17,-0.02255479316950426,0.001974079617074853,0.0016232390405246377,0.009895110374730898,-0.013002333929488685,-0.004412939613332512,0.013084860593676506,-1
1990-08-20,-0.013718908135657792,-0.02255479316950426,0.001974079617074853,0.0016232390405246377,0.009895110374730898,-0.004556254454566333,0.013205822264490923,0
1990-08-21,0.002074316631219597,-0.013718908135657792,-0.02255479316950426,0.001974079617074853,0.0016232390405246377,-0.006120413203268593,0.0114068458749976,-1
1990-08-22,-0.020242988695555852,0.002074316631219597,-0.013718908135657792,-0.02255479316950426,0.001974079617074853,-0.010493658750484691,0.011877722178990389,-1
1990-08-23,-0.016497849376317264,-0.020242988695555852,0.002074316631219597,-0.013718908135657792,-0.02255479316950426,-0.014188044549163115,0.009704180923281937,-1
1990-08-24,-0.02997943642500389,-0.016497849376317264,-0.020242988695555852,0.002074316631219597,-0.013718908135657792,-0.015672973200263042,0.011672885450620797,1
1990-08-27,0.014492321508542183,-0.02997943642500389,-0.016497849376317264,-0.020242988695555852,0.002074316631219597,-0.010030727271423045,0.017972040493208212,1
1990-08-28,0.031876961781267976,0.014492321508542183,-0.02997943642500389,-0.016497849376317264,-0.020242988695555852,-0.00407019824141337,0.026096262856117228,0
1990-08-29,-0.00031111903545311126,0.031876961781267976,0.014492321508542183,-0.02997943642500389,-0.016497849376317264,-8.382430939282148e-05,0.024480478855589564,1
1990-08-30,0.008869129694390132,-0.00031111903545311126,0.031876961781267976,0.014492321508542183,-0.02997943642500389,0.004989571504748658,0.022799198566272886,-1
1990-08-31,-0.016903701363580992,0.008869129694390132,-0.00031111903545311126,0.031876961781267976,0.014492321508542183,0.007604718517033237,0.018038172945687263,1
1990-09-04,0.012079966762065686,-0.016903701363580992,0.008869129694390132,-0.00031111903545311126,0.031876961781267976,0.007122247567737938,0.01783905556409552,0
1990-09-05,0.0016431013867448385,0.012079966762065686,-0.016903701363580992,0.008869129694390132,-0.00031111903545311126,0.0010754754888333106,0.011262054851176045,0
1990-09-06,0.004023703380736432,0.0016431013867448385,0.012079966762065686,-0.016903701363580992,0.008869129694390132,0.0019424399720712193,0.011295428103168845,-1
1990-09-07,-0.012115117654341478,0.004023703380736432,0.0016431013867448385,0.012079966762065686,-0.016903701363580992,-0.0022544094976751027,0.011957371708359574,1
1990-09-10,0.009174319789677643,-0.012115117654341478,0.004023703380736432,0.0016431013867448385,0.012079966762065686,0.002961194732976624,0.009379717695440633,-1
1990-09-11,-0.00547306446220408,0.009174319789677643,-0.012115117654341478,0.004023703380736432,0.0016431013867448385,-0.000549411511877329,0.008340853673419826,0
1990-09-12,-0.0018343945805230355,-0.00547306446220408,0.009174319789677643,-0.012115117654341478,0.004023703380736432,-0.0012449107053309038,0.008256888533842708,0
1990-09-13,0.00467231485196673,-0.0018343945805230355,-0.00547306446220408,0.009174319789677643,-0.012115117654341478,-0.0011151884110848441,0.008364746821947445,-1
1990-09-14,-0.01206056472183581,0.00467231485196673,-0.0018343945805230355,-0.00547306446220408,0.009174319789677643,-0.0011042778245837104,0.008346828463613088,-1
1990-09-17,-0.005711618889313375,-0.01206056472183581,0.00467231485196673,-0.0018343945805230355,-0.00547306446220408,-0.004081465560381914,0.0061224580501591745,0
1990-09-18,0.0029668985930781933,-0.005711618889313375,-0.01206056472183581,0.00467231485196673,-0.0018343945805230355,-0.002393472949325459,0.006771895317508206,0
1990-09-19,0.002612005911634574,0.0029668985930781933,-0.005711618889313375,-0.01206056472183581,0.00467231485196673,-0.0015041928508939372,0.007145320484465362,-1
1990-09-20,-0.006277463784323256,0.002612005911634574,0.0029668985930781933,-0.005711618889313375,-0.01206056472183581,-0.0036941485781519347,0.006420236694751894,-1
1990-09-21,-0.016171809913084645,-0.006277463784323256,0.002612005911634574,0.0029668985930781933,-0.005711618889313375,-0.0045163976164017015,0.007861176800613604,0
1990-09-24,-0.000513688379561561,-0.016171809913084645,-0.006277463784323256,0.002612005911634574,0.0029668985930781933,-0.003476811514451339,0.008005963929918826,-1
1990-09-25,-0.02161766294486589,-0.000513688379561561,-0.016171809913084645,-0.006277463784323256,0.002612005911634574,-0.008393723822040155,0.010284342361771958,1
1990-09-26,0.012049028109456072,-0.02161766294486589,-0.000513688379561561,-0.016171809913084645,-0.006277463784323256,-0.006506319382475856,0.013248012428531634,-1
1990-09-27,-0.01038088660758929,0.012049028109456072,-0.02161766294486589,-0.000513688379561561,-0.016171809913084645,-0.007327003947129063,0.013356942143974532,-1
1990-09-28,-0.01340718668662877,-0.01038088660758929,0.012049028109456072,-0.02161766294486589,-0.000513688379561561,-0.006774079301837888,0.012950299369159257,1
1990-10-01,0.016878713996948846,-0.01340718668662877,-0.01038088660758929,0.012049028109456072,-0.02161766294486589,-0.0032955988265358062,0.016812227836113126,1
1990-10-02,0.029047590272904156,0.016878713996948846,-0.01340718668662877,-0.01038088660758929,0.012049028109456072,0.006837451817018203,0.018218083667713856,0
1990-10-03,0.0008572712630308121,0.029047590272904156,0.016878713996948846,-0.01340718668662877,-0.01038088660758929,0.004599100447733151,0.01810486977196865,-1
1990-10-04,-0.012087172557589176,0.0008572712630308121,0.029047590272904156,0.016878713996948846,-0.01340718668662877,0.004257843257733174,0.018470210137689718,0
